node_id,type,name,existing_school,proposed_school,probability,confidence,anchor_sentence,desc_excerpt
scholarly_argument_telfer_development_of_autexousia_conc_2,argument,Telfer: The term αὐτεξούσιος evolved from pre-Christian use describing independence (goo,,Christian (patristic),0.48,0.44,"development of autexousia concept — The term αὐτεξούσιος evolved from pre-Christian use describing independence (good, neutral, or disparaging tones) to a technical term for moral self-determination;","development of autexousia concept — The term αὐτεξούσιος evolved from pre-Christian use describing independence (good, neutral, or disparaging tones) to a technical term for moral self-determination; the abstract noun τὸ"
person_avicenna_y5z6a7b8,person,Avicenna (Ibn Sīnā),,Neoplatonist,0.48,0.43,Persian polymath who synthesized Aristotelian and Neoplatonic philosophy.,"Persian polymath who synthesized Aristotelian and Neoplatonic philosophy. Developed necessitarian metaphysics: from necessarily existent God, world emanates with necessity. Created influential distinction between essence"
person_nichols_shaun_6j7k8l9m,person,Shaun Nichols,,Modern scholarship,0.48,0.44,no textual anchor,"American experimental philosopher and cognitive scientist studying folk psychology of free will. His experiments suggest that people have conflicting intuitions: abstract scenarios elicit incompatibilist intuitions, but "
scholar_eche_ique_j,person,Javier Echeñique,,Modern scholarship,0.48,0.44,no textual anchor,"Ancient philosophy, Aristotle's ethics, moral responsibility"
scholar_de_monneron_f,person,François DE MONNERON,,Cannot be determined from the description,0.48,0.44,no textual anchor,"philosophy of free will, determinism, moral responsibility"
scholar_graeser_a,person,Andreas Graeser,,Modern scholarship,0.48,0.44,no textual anchor,"Ancient Philosophy, Neoplatonism, Stoicism"
scholarly_argument_ewing_redirected_choice,argument,Ewing: providence redirects misused choice without authoring evil,,Christian (patristic),0.48,0.43,no textual anchor,Voluntary errors and contrary actions are redirected toward benefit; God neither authors evil nor allows it to remain finally useless.
argument_humean_compatibilism_3y7t8u46,argument,Hume's Compatibilist Argument,,Modern scholarship,0.49,0.44,no textual anchor,Hume's classic compatibilist argument that liberty and necessity are compatible and both essential to morality. Liberty = acting according to will without constraint. Necessity = regular conjunction of motives and action
argument_preestablished_harmony_957f794d,argument,Pre-established Harmony,,Modern scholarship,0.49,0.46,no textual anchor,"Leibniz's doctrine of pre-established harmony (harmonie préétablie) resolves the mind-body problem by denying causal interaction between mental and physical substances. Instead, God pre-programs each substance (monad) to"
argument_saving_teaching_alex,argument,Legacy reconstruction (discovery only): Saving Teaching Argument (Alexander),,Peripatetic,0.49,0.45,no textual anchor,"Practical-risk argument cluster, discovery only. De fato 16-21 gives polemical consequences for human practices. Sharples calls chapter XXI a tour de force comparable to Pascal's wager, not a demonstrated metaphysical pr"
argument_freedom_of_indifference_dab82dcc,argument,Freedom of Indifference,,Modern scholarship,0.49,0.45,no textual anchor,Freedom of indifference (libertas indifferentiae / liberté d'indifférence) is the libertarian thesis that genuine freedom requires the ability to choose otherwise when all internal and external conditions are exactly the
argument_kantian_third_antinomy_6b0w1x79,argument,Kant's Third Antinomy on Freedom,,Modern scholarship,0.49,0.44,no textual anchor,Kant's argument that theoretical reason produces an antinomy (equally provable contradictory theses) regarding freedom and determinism. Thesis: freedom (causality from freedom) exists; necessary for morality. Antithesis:
argument_wildberg_2014_simplicius_neoplatonist_reading_epictetus_prohairesis_not_free_will,argument,Wildberg 2014 — Simplicius's Neoplatonist reading of Epictetan prohairesis (not yet free will),,Neoplatonist,0.49,0.45,"Christian Wildberg's scholarly argument, « The will and its freedom: Epictetus and Simplicius on what is up to us », the 21st contribution to the volume Destrée–Salles–Zingano 2014 (p.","Christian Wildberg's scholarly argument, « The will and its freedom: Epictetus and Simplicius on what is up to us », the 21st contribution to the volume Destrée–Salles–Zingano 2014 (p. 329-349): two theses. (1) Epictetus"
scholarly_argument_acosta_l_pez_de_mesa_aristotle_s_notion_of_free_wil_1,argument,Acosta López de Mesa: Aristotle's notion of free will is superior to the Stoic intellectualist concept,,Peripatetic,0.49,0.44,Aristotle's notion of free will vs.,Aristotle's notion of free will vs. Stoic intellectualism — Aristotle's notion of free will is superior to the Stoic intellectualist conception because it genuinely explains the possibility of choosing evil; the Stoic mo
scholarly_argument_boys_stones_2018_myth_of_er_discarnate_indeterminacy,argument,Myth of Er: possible indeterminist freedom only for the discarnate soul (Boys-Stones 2018),,Modern scholarship,0.49,0.45,no textual anchor,"Boys-Stones' qualified, minority reading of the soul's choice of life (Republic 10, Myth of Er; sources H/K): while embodied human choice is causally determined, choices made by the soul ON ITS OWN need not be — there is"
scholarly_argument_engberg_pedersen_fate_and_moral_responsibility__2,argument,"Engberg-Pedersen: The Stoic system, with its combination of determinism at the cosmic level and in",,Stoic,0.49,0.45,81 Engberg-Pedersen only states that the I→X→S model 'helps to elucidate' Philippians when 'a number of ideas that go with it in its specifically Stoic form' are brought in.,"Not verifiable in the fonds: the extraction holds only the first page of each chapter (pp. ix, 1, 33, 45, 81, 105, 131…). p. 82 and any discussion of Phil 2:12-13, of 'determinism at the cosmic level' or of divine initia"
scholarly_argument_frede_translation_and_interpretation_3,argument,D. Frede: Translating Aristotle's poiētikē aitia as 'efficient cause' is misleading; the n,,Peripatetic,0.49,0.46,Translation and interpretation of Aristotle's aitia poiētikē — Translating Aristotle's poiētikē aitia as 'efficient cause' is misleading;,Translation and interpretation of Aristotle's aitia poiētikē — Translating Aristotle's poiētikē aitia as 'efficient cause' is misleading; the notion of a cause that brings about an effect with necessity has un-Aristoteli
scholarly_argument_l_hr_clement_s_use_of_stoic_concept_3,argument,Löhr: Clement paradoxically employed Stoic philosophical concepts—particularly the fac,,Stoic,0.49,0.44,"Löhr observes that Clement fights 'gnostic determinism' with philosophical concepts from several sources: the Aristotelian/Stoic concept of what is 'up to us' and the Stoic concept of 'the soul's faculty of assent', which 'guarantees its freedom and moral responsibility'.","Löhr observes that Clement fights 'gnostic determinism' with philosophical concepts from several sources: the Aristotelian/Stoic concept of what is 'up to us' and the Stoic concept of 'the soul's faculty of assent', whic"
scholarly_argument_meyer_aristotle_on_weakness_of_will__7,argument,Meyer: Aristotle rejects the Socratic intellectualist thesis that virtue is simply know,,Peripatetic,0.49,0.45,"On Meyer's reading Aristotle stands in the tradition of Plato's Socrates in the Protagoras: knowing what one should do is impossible without properly cultivated desires, so in EN VII 1-3 he agrees with Socrates that the acratic (weak-willed) and encratic (self-controlled) person,","On Meyer's reading Aristotle stands in the tradition of Plato's Socrates in the Protagoras: knowing what one should do is impossible without properly cultivated desires, so in EN VII 1-3 he agrees with Socrates that the "
scholarly_argument_runia_philo_s_status_as_honorary_chu_1,argument,Runia: Philo became an 'honorary Church Father' due to Eusebius's portrayal of him as a,,Jewish,0.49,0.45,"thereafter he is studied as a Greco-Roman author, and acceptance into the Jewish heritage comes only in the 19th century.","Runia traces the 'gradual development' of Philo's Christian status through testimonia: Eusebius, the first to connect Philo with the Christians (De vita contemplativa as witness to the first Christians in Egypt; meeting "
scholarly_argument_schr_ter_scope_of_pauline_reception_stu_1,argument,Schröter: The volume examines receptions of Paul from Paul's self-perception through early,,Modern scholarship,0.49,0.45,no textual anchor,"The editors' joint Introduction (Schröter, Butticaz and Dettwiler) presents the volume as an overview of receptions of the person, work and theology of Paul in early Christianity 'roughly up to the end of the 2nd century"
scholarly_argument_velardo_determinism_and_free_will_in_j_1,argument,Velardo: Josephus's formula introduces a paradoxical relationship between 'determinism' a,,Jewish,0.49,0.44,no textual anchor,"Determinism and free will in Josephus — Josephus's formula introduces a paradoxical relationship between 'determinism' and 'free will' (libre albedrío), using Stoic terminology of fate as a hermeneutical mechanism to pro"
person_van_inwagen_peter_9s0t1u2v,person,Peter van Inwagen,,Modern scholarship,0.49,0.45,no textual anchor,"Metaphysics, free will, philosophy of religion"
person_taylor_richard_6p7q8r9s,person,Richard Taylor,,Modern scholarship,0.49,0.44,no textual anchor,American philosopher who defended agent causation libertarianism. Argued that action requires the agent to be an 'unmoved mover' - a substance that initiates causal chains without itself being event-caused. Emphasized me
scholar_currado_m,person,Micah Currado,,Christian (patristic),0.49,0.44,"Early Church history, patristics, free will in Christian antiquity","Early Church history, patristics, free will in Christian antiquity"
scholar_irwin_terence,person,T. H. Irwin,,Modern scholarship,0.49,0.45,no textual anchor,"Ancient philosophy, moral psychology, Aristotle"
scholar_jurasz_i,person,Izabela Jurasz,,Modern scholarship,0.49,0.45,no textual anchor,"Ancient philosophy, Platonism, Christian exegesis of Plato"
scholar_karamanolis_george,person,George E. Karamanolis,,Modern scholarship,0.49,0.45,no textual anchor,"ancient philosophy, early Christian philosophy, Platonism"
scholar_karfikova_lenka,person,Lenka Karfíková,,Modern scholarship,0.49,0.45,no textual anchor,"Author of Pojem autexúsios u Klementa Alexandrijského, identified from the local article title page."
work_cudworth_true_intellectual_system_1678,work,The True Intellectual System of the Universe,,Cannot be determined from the description,0.52,0.48,no textual anchor,"Ralph Cudworth, The True Intellectual System of the Universe (first part, 1678). Reference link is an Internet Archive scan of a later edition."
scholarly_argument_engberg_pedersen_self_and_agency_in_paul_2,argument,Engberg-Pedersen: Paul's notion of self is connected to his cosmological world-view through a cons,,Cannot be determined from the description,0.53,0.49,no textual anchor,unchanged (description faithful); pages corrected
scholar_hausmann_m,person,Marco Hausmann,,Cannot be determined from the description,0.55,0.51,no textual anchor,"metaphysics, logic, philosophy of language, freedom, religion"
scholar_mansfeld_j,person,Jaap Mansfeld,,Cannot be determined from the description,0.61,0.57,no textual anchor,"ancient philosophy, history of philosophy"
scholar_dodson_j,person,Joseph R. Dodson,,Cannot be determined from the description,0.62,0.59,no textual anchor,"Biblical Studies, New Testament"
person_diogenes_laertius_3c_ce,person,Diogenes Laertius,Doxographer,No school affiliation / not a school-bound figure,0.74,0.72,no textual anchor,"Greek doxographer (fl. earlier 3rd century CE), author of the Βίοι καὶ γνῶμαι τῶν ἐν φιλοσοφίᾳ εὐδοκιμησάντων (Lives and Opinions of Eminent Philosophers), a biographical-doxographical history of Greek philosophy in ten "
work_diogenes_laertius_lives,work,"Diogenes Laertius, Lives of Eminent Philosophers",,No school affiliation / not a school-bound figure,0.74,0.72,no textual anchor,"Βίοι καὶ γνῶμαι τῶν ἐν φιλοσοφίᾳ εὐδοκιμησάντων (Lives and Opinions of Eminent Philosophers), composed in the earlier decades of the 3rd century CE (precise date uncertain; no evidence of awareness of Neoplatonism places"
